,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,WED,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,10,"[3, 10, 10, 12, 10, 13, 12, 14, 12, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,20,"[3, 10, 10, 11, 10, 13, 12, 14, 12, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,30,"[3, 10, 10, 12, 10, 13, 11, 14, 12, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,40,"[3, 10, 9, 12, 9, 14, 11, 14, 11, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,WED,09,50,"[4, 10, 10, 13, 11, 14, 10, 14, 9, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,WED,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,WED,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,00,"[4, 8, 11, 13, 13, 11, 13, 11, 10, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,10,"[4, 7, 12, 14, 13, 11, 13, 10, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 10, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,WED,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
0,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
1,2호선,선릉역,220,20220930,20221229,202,을지로입구역,211-R,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
2,2호선,선릉역,220,20220930,20221229,211,성수역,202,을지로입구역,219,삼성역,1,0,TUE,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 11, 12, 12, 11, 12, 12, 11, 6]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,10,"[4, 9, 11, 12, 12, 11, 12, 11, 11, 6]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,20,"[4, 9, 11, 12, 12, 11, 12, 11, 11, 6]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,30,"[5, 8, 11, 14, 12, 11, 12, 11, 10, 6]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 11, 13, 12, 11, 12, 11, 10, 6]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,TUE,09,50,"[6, 9, 12, 13, 12, 11, 12, 10, 10, 7]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,00,"[2, 9, 10, 12, 10, 13, 13, 13, 13, 6]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 6]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,20,"[3, 11, 11, 11, 10, 13, 12, 12, 11, 6]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,30,"[3, 10, 11, 11, 10, 13, 13, 13, 10, 5]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 12, 10, 13, 13, 13, 10, 5]"
4,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,219,삼성역,1,0,TUE,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,00,"[4, 8, 12, 13, 13, 11, 13, 10, 11, 5]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 12, 13, 12, 11, 13, 11, 11, 5]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 10, 13, 10, 11, 5]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,40,"[4, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 12, 6]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 11, 12, 12, 14, 11, 5]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,20,"[3, 11, 10, 10, 10, 13, 12, 14, 11, 6]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 11, 11, 13, 13, 13, 10, 5]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 11, 10, 14, 13, 13, 10, 5]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,TUE,09,50,"[3, 11, 11, 12, 10, 13, 13, 13, 10, 5]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
7,2호선,선릉역,220,20220930,20221229,211,성수역,219,삼성역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
8,2호선,선릉역,220,20220930,20221229,211,성수역,228,서울대입구역,219,삼성역,1,0,TUE,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 12, 10, 13, 12, 14, 12, 5]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,20,"[3, 10, 10, 11, 10, 13, 12, 14, 12, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 12, 10, 13, 11, 14, 12, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,40,"[3, 10, 9, 12, 9, 14, 11, 14, 11, 6]"
9,2호선,선릉역,220,20220930,20221229,211,성수역,234,신도림역,219,삼성역,1,0,TUE,09,50,"[4, 10, 10, 13, 11, 14, 10, 14, 9, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
10,2호선,선릉역,220,20220930,20221229,211,성수역,239,홍대입구역,219,삼성역,1,0,TUE,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,00,"[3, 10, 9, 12, 10, 12, 12, 14, 11, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,10,"[3, 10, 10, 11, 10, 13, 12, 14, 11, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,20,"[3, 11, 10, 11, 10, 13, 12, 13, 11, 6]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,30,"[3, 10, 10, 11, 10, 13, 12, 13, 11, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,40,"[3, 10, 10, 12, 10, 14, 13, 13, 10, 5]"
11,2호선,선릉역,220,20220930,20221229,219,삼성역,211-R,성수역,219,삼성역,1,0,TUE,09,50,"[3, 11, 10, 12, 10, 13, 12, 13, 9, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
12,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
13,2호선,선릉역,220,20220930,20221229,228,서울대입구역,211-R,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,10,"[4, 8, 11, 13, 13, 11, 13, 10, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
14,2호선,선릉역,220,20220930,20221229,234,신도림역,211,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,00,"[4, 8, 11, 13, 13, 11, 13, 11, 10, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,10,"[4, 7, 12, 14, 13, 11, 13, 10, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,20,"[4, 8, 11, 13, 12, 11, 13, 10, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,30,"[4, 8, 11, 13, 12, 11, 13, 11, 11, 5]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,40,"[5, 8, 12, 13, 13, 11, 12, 10, 11, 6]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,TUE,09,50,"[5, 8, 12, 12, 12, 11, 12, 10, 11, 6]"
16,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211,성수역,221,역삼역,0,0,TUE,09,00,"[4, 9, 12, 13, 13, 11, 13, 11, 11, 5]"
